matrix_row_id,segment,sample_index,t_sec_from_segment_start,poly0,poly1,poly2,poly3,gx_shape,gz_shape,Sxx_shape,Sxz_shape,source_status,valid_for_claim
DMROW2781_000,210,0,0.0,1.000000000000000e+00,-1.000000000000000e+00,1.000000000000000e+00,-1.000000000000000e+00,-1.000000000000000e+00,-0.000000000000000e+00,1.000000000000000e+00,0.000000000000000e+00,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_001,210,4663,1165.75,1.000000000000000e+00,-9.921568627450981e-01,9.843752402921954e-01,-9.766546501722566e-01,6.980171942659759e-01,7.160811546566690e-01,-2.554399301813973e-02,9.996739168803427e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_002,210,9326,2331.5,1.000000000000000e+00,-9.843137254901961e-01,9.688735101883892e-01,-9.536754943422968e-01,2.554399301818808e-02,-9.996739168803414e-01,-9.986950088413783e-01,-5.107132710641624e-02,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_003,210,13989,3497.25,1.000000000000000e+00,-9.764705882352941e-01,9.534948096885812e-01,-9.310596376959087e-01,-7.336774869397312e-01,6.794980106266644e-01,7.656530968432350e-02,-9.970647856342765e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_004,210,18652,4663.0,1.000000000000000e+00,-9.686274509803922e-01,9.382391387927720e-01,-9.088041854188811e-01,9.986950088413408e-01,5.107132710635793e-02,9.947834413693620e-01,1.020093589521666e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_005,210,23315,5828.75,1.000000000000000e+00,-9.607843137254902e-01,9.231064975009612e-01,-8.869062426970020e-01,-6.605350890580632e-01,-7.507953395351523e-01,-1.273867922461386e-01,9.918533329285567e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_006,210,27978,6994.5,1.000000000000000e+00,-9.529411764705882e-01,9.080968858131487e-01,-8.653629147160593e-01,-7.656530968435811e-02,9.970647856342266e-01,-9.882755067058874e-01,-1.526811481748444e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_007,210,32641,8160.25,1.000000000000000e+00,-9.450980392156862e-01,8.932103037293349e-01,-8.441713066618419e-01,7.674228943459831e-01,-6.411413888044515e-01,1.778757975327123e-01,-9.840531605625986e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_008,210,37304,9326.0,1.000000000000000e+00,-9.372549019607843e-01,8.784467512495194e-01,-8.233285237201378e-01,-9.947834413693730e-01,-1.020093589521925e-01,9.791881904453411e-01,2.029544423006381e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_009,210,41967,10491.75,1.000000000000000e+00,-9.294117647058824e-01,8.638062283737025e-01,-8.028316710767353e-01,6.213289989477763e-01,7.835499618536630e-01,-2.279005501330881e-01,9.736846268483396e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_010,210,46630,11657.5,1.000000000000000e+00,-9.215686274509804e-01,8.492887351018840e-01,-7.826778539174225e-01,1.273867922461453e-01,-9.918533329284538e-01,-9.675452103224782e-01,-2.526980289208204e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_011,210,51293,12823.25,1.000000000000000e+00,-9.137254901960784e-01,8.348942714340638e-01,-7.628641774279876e-01,-7.991653415681425e-01,6.011113992944510e-01,2.773304863275262e-01,-9.607747934754334e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_012,210,55956,13989.0,1.000000000000000e+00,-9.058823529411765e-01,8.206228373702422e-01,-7.433877467942194e-01,9.882755067058288e-01,1.526811481748967e-01,9.533769543095562e-01,3.017820781538625e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_013,210,60619,15154.75,1.000000000000000e+00,-8.980392156862745e-01,8.064744329104191e-01,-7.242456672019059e-01,-5.805012511370046e-01,-8.142595326271675e-01,-3.260365948565633e-01,9.453573548807209e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_014,210,65282,16320.5,1.000000000000000e+00,-8.901960784313725e-01,7.924490580545943e-01,-7.054350438368349e-01,-1.778757975327139e-01,9.840531605625323e-01,-9.367204013042031e-01,-3.500784814993168e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_015,210,69945,17486.25,1.000000000000000e+00,-8.823529411764706e-01,7.785467128027681e-01,-6.869529818847954e-01,8.288219813803099e-01,-5.595125196616928e-01,3.738917536383042e-01,-9.274725503062766e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_016,210,74608,18652.0,1.000000000000000e+00,-8.745098039215686e-01,7.647673971549405e-01,-6.687965865315754e-01,-9.791881904452754e-01,-2.029544423006265e-01,9.176190246152436e-01,3.974611861984105e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_017,210,79271,19817.75,1.000000000000000e+00,-8.666666666666667e-01,7.511111111111112e-01,-6.509629629629631e-01,5.381584053257287e-01,8.428439004187231e-01,-4.207710615544857e-01,9.071670587758032e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_018,210,83934,20983.5,1.000000000000000e+00,-8.588235294117648e-01,7.375778546712803e-01,-6.334492163647467e-01,2.279005501331326e-01,-9.736846268482964e-01,-8.961226784980713e-01,-4.438065242297347e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_019,210,88597,22149.25,1.000000000000000e+00,-8.509803921568627e-01,7.241676278354479e-01,-6.162524519227144e-01,-8.563154104769028e-01,5.164533222463839e-01,4.665521644404018e-01,-8.844938772631386e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_020,210,93260,23315.0,1.000000000000000e+00,-8.431372549019608e-01,7.108804306036139e-01,-5.993697748226550e-01,9.675452103224225e-01,2.526980289207528e-01,8.722874680359372e-01,4.889935350805417e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_021,210,97923,24480.75,1.000000000000000e+00,-8.352941176470589e-01,6.977162629757786e-01,-5.827982902503562e-01,-4.944109755926843e-01,-8.692284605340213e-01,-5.111155744270565e-01,8.595121823711054e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_022,210,102586,25646.5,1.000000000000000e+00,-8.274509803921568e-01,6.846751249519415e-01,-5.665351033916064e-01,-2.773304863274714e-01,9.607747934754014e-01,-8.461756027066754e-01,-5.329042814515413e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_023,210,107249,26812.25,1.000000000000000e+00,-8.196078431372549e-01,6.717570165321030e-01,-5.505773194321942e-01,8.815738714940410e-01,-4.720461907923404e-01,5.543449818022932e-01,-8.322871758816903e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_024,210,111912,27978.0,1.000000000000000e+00,-8.117647058823529e-01,6.589619377162630e-01,-5.349220435579076e-01,-9.533769543095362e-01,-3.017820781537952e-01,8.178552340171306e-01,5.754241570710762e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_025,210,116575,29143.75,1.000000000000000e+00,-8.039215686274510e-01,6.462898885044214e-01,-5.195663809545349e-01,4.493731419558783e-01,8.933443497376508e-01,-5.961275585774705e-01,8.028899145802969e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_026,210,121238,30309.5,1.000000000000000e+00,-7.960784313725491e-01,6.337408688965783e-01,-5.045074368078644e-01,3.260365948565981e-01,-9.453573548806490e-01,-7.874002776286747e-01,-6.164421858158357e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_027,210,125901,31475.25,1.000000000000000e+00,-7.882352941176470e-01,6.213148788927335e-01,-4.897423163036840e-01,-9.045314402953658e-01,4.264070271273141e-01,6.363542529659387e-01,-7.713971247991549e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_028,210,130564,32641.0,1.000000000000000e+00,-7.803921568627451e-01,6.090119184928874e-01,-4.752681246277827e-01,9.367204013041663e-01,3.500784814992711e-01,7.548902204390142e-01,6.558513113560125e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_029,210,135227,33806.75,1.000000000000000e+00,-7.725490196078432e-01,5.968319876970396e-01,-4.610819669659483e-01,-4.031624523646185e-01,-9.151286259853395e-01,-6.749200740066620e-01,7.378910021627135e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_030,210,139890,34972.5,1.000000000000000e+00,-7.647058823529411e-01,5.847750865051903e-01,-4.471809485039689e-01,-3.738917536382491e-01,9.274725503062196e-01,-7.204099131225471e-01,-6.935486765708085e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_031,210,144553,36138.25,1.000000000000000e+00,-7.568627450980392e-01,5.728412149173394e-01,-4.335621744276334e-01,9.251281980322088e-01,-3.796549486615183e-01,7.117243655886749e-01,-7.024589970585738e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_032,210,149216,37304.0,1.000000000000000e+00,-7.490196078431373e-01,5.610303729334871e-01,-4.202227499227296e-01,-9.176190246152361e-01,-3.974611861983608e-01,6.840493486716623e-01,7.294358920036065e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_033,210,153879,38469.75,1.000000000000000e+00,-7.411764705882353e-01,5.493425605536333e-01,-4.071597801750458e-01,3.558995159017366e-01,9.345244327011567e-01,-7.466710691617489e-01,6.651935863935217e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_034,210,158542,39635.5,1.000000000000000e+00,-7.333333333333334e-01,5.377777777777779e-01,-3.943703703703705e-01,4.207710615544943e-01,-9.071670587756906e-01,-6.459034275166219e-01,-7.634192926567109e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_035,210,163205,40801.25,1.000000000000000e+00,-7.254901960784313e-01,5.263360246059208e-01,-3.818516256944915e-01,-9.433103875309522e-01,3.319119774931337e-01,7.796689744475125e-01,-6.261920322304383e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_036,210,167868,41967.0,1.000000000000000e+00,-7.176470588235294e-01,5.150173010380623e-01,-3.696006513331976e-01,8.961226784980927e-01,4.438065242296637e-01,6.060717098371156e-01,7.954101824553380e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_037,210,172531,43132.75,1.000000000000000e+00,-7.098039215686275e-01,5.038216070742023e-01,-3.576145524722769e-01,-3.077076879956403e-01,-9.514811471725871e-01,-8.106319574966645e-01,5.855561279360334e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_038,210,177194,44298.5,1.000000000000000e+00,-7.019607843137254e-01,4.927489427143406e-01,-3.458904342975175e-01,-4.665521644403937e-01,8.844938772630592e-01,-5.646581557119522e-01,-8.253250657428010e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_039,210,181857,45464.25,1.000000000000000e+00,-6.941176470588235e-01,4.817993079584775e-01,-3.344254019947079e-01,9.590305535984183e-01,-2.833027219325486e-01,8.394792054709560e-01,-5.433919325019615e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_040,210,186520,46630.0,1.000000000000000e+00,-6.862745098039216e-01,4.709727028066129e-01,-3.232165607496363e-01,-8.722874680359507e-01,-4.889935350805699e-01,5.217708537850925e-01,8.530858652026961e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_041,210,191183,47795.75,1.000000000000000e+00,-6.784313725490196e-01,4.602691272587467e-01,-3.122610157480909e-01,2.587127484650589e-01,9.659545126747706e-01,-8.661354275632743e-01,4.998094937327263e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_042,210,195846,48961.5,1.000000000000000e+00,-6.705882352941177e-01,4.496885813148790e-01,-3.015558721758601e-01,5.111155744269895e-01,-8.595121823710083e-01,-4.775217391562003e-01,-8.786201256393209e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_043,210,200509,50127.25,1.000000000000000e+00,-6.627450980392157e-01,4.392310649750096e-01,-2.910982352187318e-01,-9.722476668794326e-01,2.339540512772886e-01,8.905310515053132e-01,-4.549225610228576e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_044,210,205172,51293.0,1.000000000000000e+00,-6.549019607843137e-01,4.288965782391388e-01,-2.808852100624948e-01,8.461756027066971e-01,5.329042814515637e-01,4.320263012320102e-01,9.018612030844519e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_045,210,209835,52458.75,1.000000000000000e+00,-6.470588235294118e-01,4.186851211072665e-01,-2.709139018929371e-01,-2.090425732358850e-01,-9.779067539795093e-01,-9.126024051498733e-01,4.088482884732108e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_046,210,214498,53624.5,1.000000000000000e+00,-6.392156862745098e-01,4.085966935793925e-01,-2.611814158958469e-01,-5.543449818022652e-01,8.322871758816266e-01,-3.854032823012302e-01,-9.227484387368360e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_047,210,219161,54790.25,1.000000000000000e+00,-6.313725490196078e-01,3.986312956555171e-01,-2.516848572570127e-01,9.829272309418574e-01,-1.839947646853709e-01,9.322918826544201e-01,-3.617069291200111e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_048,210,223824,55956.0,1.000000000000000e+00,-6.235294117647059e-01,3.887889273356401e-01,-2.424213311622227e-01,-8.178552340170738e-01,-5.754241570710974e-01,3.377743676184303e-01,9.412273172809502e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_049,210,228487,57121.75,1.000000000000000e+00,-6.156862745098040e-01,3.790695886197616e-01,-2.333879427972650e-01,1.588268005868124e-01,9.873066759485802e-01,-9.495480948307289e-01,3.136215210777832e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_050,210,233150,58287.5,1.000000000000000e+00,-6.078431372549020e-01,3.694732795078817e-01,-2.245817973479281e-01,5.961275585774294e-01,-8.028899145802825e-01,-2.892638678089283e-01,-9.572496091704532e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_051,210,237813,59453.25,1.000000000000000e+00,-6.000000000000000e-01,3.600000000000000e-01,-2.160000000000000e-01,-9.910413723124921e-01,1.335552550109777e-01,9.643260032701557e-01,-2.647175664112351e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_052,210,242476,60619.0,1.000000000000000e+00,-5.921568627450980e-01,3.506497500961169e-01,-2.076396559392692e-01,7.874002776286751e-01,6.164421858158444e-01,2.399983944194272e-01,9.707734965068318e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_053,210,247139,61784.75,1.000000000000000e+00,-5.843137254901961e-01,3.414225297962323e-01,-1.994978703515240e-01,-1.081964927967513e-01,-9.941297449515395e-01,-9.765870378929887e-01,2.151227035772891e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_054,210,251802,62950.5,1.000000000000000e+00,-5.764705882352941e-01,3.323183391003460e-01,-1.915717484225524e-01,-6.363542529659596e-01,7.713971247990543e-01,-1.901065294643243e-01,-9.817636821832785e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_055,210,256465,64116.25,1.000000000000000e+00,-5.686274509803921e-01,3.233371780084582e-01,-1.838583953381429e-01,9.965689132256179e-01,-8.276716848262877e-02,9.862991976156706e-01,-1.649663742909690e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_056,210,261128,65282.0,1.000000000000000e+00,-5.607843137254902e-01,3.144790465205690e-01,-1.763549162840838e-01,-7.548902204389508e-01,-6.558513113560129e-01,1.397184898289263e-01,9.901914820095138e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_057,210,265791,66447.75,1.000000000000000e+00,-5.529411764705883e-01,3.057439446366783e-01,-1.690584164461633e-01,5.728379407357308e-02,9.983581528993384e-01,-9.934371338730625e-01,1.143794856848096e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_058,210,270454,67613.5,1.000000000000000e+00,-5.450980392156863e-01,2.971318723567859e-01,-1.619660010101696e-01,6.749200740065751e-01,-7.378910021627307e-01,-8.896578740568319e-02,-9.960348995770177e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_059,210,275117,68779.25,1.000000000000000e+00,-5.372549019607843e-01,2.886428296808919e-01,-1.550747751618910e-01,-9.994954268973434e-01,3.176306110807368e-02,9.979822167777523e-01,-6.349406864355726e-02,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_060,210,279780,69945.0,1.000000000000000e+00,-5.294117647058824e-01,2.802768166089966e-01,-1.483818440871158e-01,7.204099131225762e-01,6.935486765707729e-01,3.798088585047150e-02,9.992786836692671e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_061,210,284443,71110.75,1.000000000000000e+00,-5.215686274509804e-01,2.720338331410996e-01,-1.418843129716323e-01,-6.221585660899811e-03,-9.999808637216748e-01,-9.999225837437273e-01,1.244293320589480e-02,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_062,210,289106,72276.5,1.000000000000000e+00,-5.137254901960784e-01,2.639138792772010e-01,-1.355792870012288e-01,-7.117243655886993e-01,7.024589970585207e-01,1.310314514520322e-02,-9.999143680671406e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_063,210,293769,73442.25,1.000000000000000e+00,-5.058823529411764e-01,2.559169550173010e-01,-1.294638713616935e-01,9.998132751788009e-01,1.932394729434836e-02,9.992531704475174e-01,3.864067806740919e-02,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_064,210,298432,74608.0,1.000000000000000e+00,-4.980392156862745e-01,2.480430603613995e-01,-1.235351712388146e-01,-6.840493486716208e-01,-7.294358920035974e-01,-6.415297716374914e-02,9.979402936456000e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_065,210,303095,75773.75,1.000000000000000e+00,-4.901960784313726e-01,2.402921953094964e-01,-1.177902918183806e-01,-4.485686098034182e-02,9.989936421720650e-01,-9.959757240459892e-01,-8.962343785423089e-02,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_066,210,307758,76939.5,1.000000000000000e+00,-4.823529411764707e-01,2.326643598615918e-01,-1.122263382861796e-01,7.466710691617034e-01,-6.651935863935355e-01,1.150353710462986e-01,-9.933616127039784e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_067,210,312421,78105.25,1.000000000000000e+00,-4.745098039215686e-01,2.251595540176855e-01,-1.068404158279998e-01,-9.975216284913661e-01,-7.036052053598699e-02,9.900987986162959e-01,1.403722820530429e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_068,210,317084,79271.0,1.000000000000000e+00,-4.666666666666667e-01,2.177777777777778e-01,-1.016296296296296e-01,6.459034275166342e-01,7.634192926566042e-01,-1.656175246445596e-01,9.861902755185693e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_069,210,321747,80436.75,1.000000000000000e+00,-4.588235294117647e-01,2.105190311418685e-01,-9.659108487685734e-02,9.581823200752231e-02,-9.953990648814780e-01,-9.816377328298891e-01,-1.907547570778646e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_070,210,326410,81602.5,1.000000000000000e+00,-4.509803921568627e-01,2.033833141099577e-01,-9.172188675547109e-02,-7.796689744474646e-01,6.261920322303640e-01,2.157674194320724e-01,-9.764449991526190e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_071,210,331073,82768.25,1.000000000000000e+00,-4.431372549019608e-01,1.963706266820454e-01,-8.701914045125930e-02,9.926264679925159e-01,1.212134540631054e-01,9.706146099188558e-01,2.406393655597829e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_072,210,335736,83934.0,1.000000000000000e+00,-4.352941176470588e-01,1.894809688581315e-01,-8.247995115001018e-02,-6.060717098371483e-01,-7.954101824553054e-01,-2.653541650702305e-01,9.641512186051181e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_073,210,340399,85099.75,1.000000000000000e+00,-4.274509803921569e-01,1.827143406382161e-01,-7.810142403751198e-02,-1.465295191436381e-01,9.892065136328849e-01,-9.570582000390757e-01,-2.898959095527572e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_074,210,345062,86265.5,1.000000000000000e+00,-4.196078431372550e-01,1.760707420222992e-01,-7.388066429955299e-02,8.106319574966160e-01,-5.855561279360071e-01,3.142483410297476e-01,-9.493410204259078e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_075,210,349725,87431.25,1.000000000000000e+00,-4.117647058823529e-01,1.695501730103806e-01,-6.981477712192143e-02,-9.851405699646278e-01,-1.717500226185924e-01,9.410038851806189e-01,3.383958303479577e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_076,210,354388,88597.0,1.000000000000000e+00,-4.039215686274510e-01,1.631526336024606e-01,-6.590086769040565e-02,5.646581557118840e-01,8.253250657426914e-01,-3.623223343759537e-01,9.320530589703513e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_077,210,359051,89762.75,1.000000000000000e+00,-3.960784313725491e-01,1.568781237985390e-01,-6.213604119079390e-02,1.968583668257620e-01,-9.804321508756609e-01,-9.224935668213827e-01,-3.860125440097203e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_078,210,363714,90928.5,1.000000000000000e+00,-3.882352941176470e-01,1.507266435986159e-01,-5.851740280887439e-02,-8.394792054708913e-01,5.433919325019071e-01,4.094506728362957e-01,-9.123324555121484e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_079,210,368377,92094.25,1.000000000000000e+00,-3.803921568627451e-01,1.446981930026913e-01,-5.504205773043550e-02,9.750834724691341e-01,2.218383266520816e-01,9.015755565649709e-01,4.326217717573828e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_080,210,373040,93260.0,1.000000000000000e+00,-3.725490196078431e-01,1.387927720107651e-01,-5.170711114126543e-02,-5.217708537850837e-01,-8.530858652026089e-01,-4.555103522807517e-01,8.902306804776101e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_081,210,377703,94425.75,1.000000000000000e+00,-3.647058823529412e-01,1.330103806228374e-01,-4.850966822715247e-02,-2.466734176514589e-01,9.690988775413203e-01,-8.783044500482642e-01,-4.781018643307036e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_082,210,382366,95591.5,1.000000000000000e+00,-3.568627450980393e-01,1.273510188389081e-01,-4.544683417388488e-02,8.661354275632676e-01,-4.998094937327024e-01,5.003811577604321e-01,-8.658054191087566e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_083,210,387029,96757.25,1.000000000000000e+00,-3.490196078431372e-01,1.218146866589773e-01,-4.251571416725090e-02,-9.624814243526399e-01,-2.713476365756992e-01,8.527409844477745e-01,5.223341194922800e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_084,210,391692,97923.0,1.000000000000000e+00,-3.411764705882353e-01,1.164013840830450e-01,-3.971341339303888e-02,4.775217391561918e-01,8.786201256392780e-01,-5.439459772664759e-01,8.391204209058551e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_085,210,396355,99088.75,1.000000000000000e+00,-3.333333333333334e-01,1.111111111111111e-01,-3.703703703703705e-02,2.958446552189997e-01,-9.552362732729428e-01,-8.249518799566862e-01,-5.652030918382877e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_086,210,401018,100254.5,1.000000000000000e+00,-3.254901960784313e-01,1.059438677431757e-01,-3.448369028503365e-02,-8.905310515052220e-01,4.549225610227985e-01,5.860911073903176e-01,-8.102453332423505e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_087,210,405681,101420.25,1.000000000000000e+00,-3.176470588235294e-01,1.008996539792387e-01,-3.205047832281701e-02,9.473673167378109e-01,3.201487339660716e-01,7.950096656463337e-01,6.065968941089451e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_088,210,410344,102586.0,1.000000000000000e+00,-3.098039215686275e-01,9.597846981930028e-02,-2.973450633617538e-02,-4.320263012320520e-01,-9.018612030843630e-01,-6.267065500875768e-01,7.792555195864528e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_089,210,415007,103751.75,1.000000000000000e+00,-3.019607843137255e-01,9.118031526336026e-02,-2.753287951089703e-02,-3.442437434676862e-01,9.388805192225642e-01,-7.629924901666055e-01,-6.464074892122834e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_090,210,419670,104917.5,1.000000000000000e+00,-2.941176470588236e-01,8.650519031141872e-02,-2.544270303277022e-02,9.126024051498132e-01,-4.088482884731757e-01,6.656862997706665e-01,-7.462318628041228e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_091,210,424333,106083.25,1.000000000000000e+00,-2.862745098039216e-01,8.195309496347558e-02,-2.346108208758320e-02,-9.297805971785539e-01,-3.681142488216815e-01,7.289839177796632e-01,6.845309721987117e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_092,210,428996,107249.0,1.000000000000000e+00,-2.784313725490196e-01,7.752402921953096e-02,-2.158512186112431e-02,3.854032823012320e-01,9.227484387368408e-01,-7.029286199828767e-01,7.112605540550242e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_093,210,433659,108414.75,1.000000000000000e+00,-2.705882352941177e-01,7.321799307958479e-02,-1.981192753918177e-02,3.917443616330562e-01,-9.200743036190246e-01,-6.930727102574663e-01,-7.208678414524411e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_094,210,438322,109580.5,1.000000000000000e+00,-2.627450980392156e-01,6.903498654363704e-02,-1.813860430754385e-02,-9.322918826543880e-01,3.617069291200438e-01,7.383363089266467e-01,-6.744328678368877e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_095,210,442985,110746.25,1.000000000000000e+00,-2.549019607843137e-01,6.497500961168780e-02,-1.656225735199885e-02,9.097671667016785e-01,4.151189919972851e-01,6.553525952169326e-01,7.553232583869101e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_096,210,447648,111912.0,1.000000000000000e+00,-2.470588235294118e-01,6.103806228373703e-02,-1.507999185833503e-02,-3.377743676183744e-01,-9.412273172809327e-01,-7.718169531599389e-01,6.358449237595292e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_097,210,452311,113077.75,1.000000000000000e+00,-2.392156862745098e-01,5.722414455978472e-02,-1.368891301234066e-02,-4.382225339417128e-01,8.988667103524560e-01,-6.159220214913227e-01,-7.878072949731855e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_098,210,456974,114243.5,1.000000000000000e+00,-2.313725490196079e-01,5.353325643983087e-02,-1.238612599980401e-02,9.495480948306549e-01,-3.136215210777557e-01,8.032831687933335e-01,-5.955974356746483e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_099,210,461637,115409.25,1.000000000000000e+00,-2.235294117647059e-01,4.996539792387542e-02,-1.116873600651333e-02,-8.873792600068491e-01,-4.610402819443020e-01,5.748839021808183e-01,8.182351684501848e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_100,210,466300,116575.0,1.000000000000000e+00,-2.156862745098039e-01,4.652056901191850e-02,-1.003384821825693e-02,2.892638678089393e-01,9.572496091704167e-01,-8.326528295604375e-01,5.537954488144604e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
