same_parent_branch_id,path_id,paint_op,operator_sequence,point_count,line_width,stroke_color,fill_color,min_x,max_x,min_y,max_y,span_x,span_y,role_guess,score_ready,valid_prediction_row,valid_for_claim,claim_allowed
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_3957,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4148.52,4153.62,3627.23,3629.22,5.1,1.99,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_3958,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4153.62,4158.15,3623.83,3627.23,4.53,3.4,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_3959,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4158.15,4161.55,3619.3,3623.83,3.4,4.53,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_3960,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4161.55,4163.54,3614.2,3619.3,1.99,5.1,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_3961,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4163.54,4164.39,3608.81,3614.2,0.85,5.39,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_3962,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4163.54,4164.39,3603.14,3608.81,0.85,5.67,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_3963,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4161.55,4163.54,3598.04,3603.14,1.99,5.1,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_3964,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4158.15,4161.55,3593.79,3598.04,3.4,4.25,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_3965,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4153.62,4158.15,3590.38,3593.79,4.53,3.41,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_3966,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4148.52,4153.62,3588.12,3590.38,5.1,2.26,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_3967,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4143.13,4148.52,3587.55,3588.12,5.39,0.57,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_3968,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4107.7,4143.13,3587.55,3587.55,35.43,0.0,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_3969,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4107.7,4143.13,3587.55,3587.55,35.43,0.0,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_3970,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4143.13,4164.39,3545.03,3587.55,21.26,42.52,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_3971,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4185.65,4242.34,3545.03,3545.03,56.69,0.0,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_3972,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4185.65,4185.65,3545.03,3630.07,0.0,85.04,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_3973,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4185.65,4242.34,3630.07,3630.07,56.69,0.0,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_3974,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4185.65,4228.17,3587.55,3587.55,42.52,0.0,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_3975,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4313.49,4317.46,3613.63,3619.86,3.97,6.23,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_3976,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4308.11,4313.49,3619.86,3624.96,5.38,5.1,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_3977,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4301.59,4308.11,3624.96,3628.37,6.52,3.41,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_3978,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4294.5,4301.59,3628.37,3629.79,7.09,1.42,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_3979,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4286.84,4294.5,3629.5,3629.79,7.66,0.29,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_3980,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4280.04,4286.84,3627.23,3629.5,6.8,2.27,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_3981,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4273.8,4280.04,3623.27,3627.23,6.24,3.96,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_3982,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4268.7,4273.8,3617.88,3623.27,5.1,5.39,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_3983,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4265.3,4268.7,3611.36,3617.88,3.4,6.52,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_3984,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4263.6,4265.3,3603.99,3611.36,1.7,7.37,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_3985,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4263.6,4263.6,3573.38,3603.99,0.0,30.61,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_3986,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4263.6,4264.45,3566.01,3573.38,0.85,7.37,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_3987,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4264.45,4267.29,3559.2,3566.01,2.84,6.81,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_3988,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4267.29,4271.82,3553.25,3559.2,4.53,5.95,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_3989,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4271.82,4277.77,3548.71,3553.25,5.95,4.54,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_3990,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4277.77,4284.58,3545.88,3548.71,6.81,2.83,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_3991,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4284.58,4291.95,3545.03,3545.88,7.37,0.85,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_3992,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4291.95,4299.32,3545.03,3545.88,7.37,0.85,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_3993,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4299.32,4306.12,3545.88,3548.71,6.8,2.83,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_3994,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4306.12,4312.07,3548.71,3553.25,5.95,4.54,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_3995,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4312.07,4316.32,3553.25,3559.2,4.25,5.95,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_3996,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4316.32,4319.16,3559.2,3566.01,2.84,6.81,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_3997,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4319.16,4320.29,3566.01,3573.38,1.13,7.37,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_3998,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4320.29,4320.29,3573.38,3587.55,0.0,14.17,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_3999,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4291.95,4320.29,3587.55,3587.55,28.34,0.0,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4000,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4341.55,4355.73,3545.03,3545.03,14.18,0.0,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4001,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4341.55,4355.73,3630.07,3630.07,14.18,0.0,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4002,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4348.64,4348.64,3545.03,3630.07,0.0,85.04,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4003,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4376.98,4377.84,3601.72,3609.09,0.86,7.37,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4004,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4377.84,4380.67,3609.09,3615.89,2.83,6.8,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4005,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4380.67,4385.21,3615.89,3621.56,4.54,5.67,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4006,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4385.21,4391.16,3621.56,3626.1,5.95,4.54,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4007,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4391.16,4397.96,3626.1,3628.93,6.8,2.83,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4008,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4397.96,4405.33,3628.93,3630.07,7.37,1.14,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4009,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4405.33,4412.7,3628.93,3630.07,7.37,1.14,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4010,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4412.7,4419.5,3626.1,3628.93,6.8,2.83,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4011,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4419.5,4425.46,3621.56,3626.1,5.96,4.54,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4012,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4425.46,4429.71,3615.89,3621.56,4.25,5.67,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4013,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4429.71,4432.54,3609.09,3615.89,2.83,6.8,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4014,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4432.54,4433.68,3601.72,3609.09,1.14,7.37,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4015,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4433.68,4433.68,3573.38,3601.72,0.0,28.34,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4016,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4432.54,4433.68,3566.01,3573.38,1.14,7.37,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4017,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4429.71,4432.54,3559.2,3566.01,2.83,6.81,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4018,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4425.46,4429.71,3553.25,3559.2,4.25,5.95,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4019,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4419.5,4425.46,3548.71,3553.25,5.96,4.54,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4020,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4412.7,4419.5,3545.88,3548.71,6.8,2.83,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4021,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4405.33,4412.7,3545.03,3545.88,7.37,0.85,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4022,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4397.96,4405.33,3545.03,3545.88,7.37,0.85,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4023,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4391.16,4397.96,3545.88,3548.71,6.8,2.83,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4024,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4385.21,4391.16,3548.71,3553.25,5.95,4.54,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4025,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4380.67,4385.21,3553.25,3559.2,4.54,5.95,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4026,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4377.84,4380.67,3559.2,3566.01,2.83,6.81,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4027,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4376.98,4377.84,3566.01,3573.38,0.86,7.37,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4028,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4376.98,4376.98,3573.38,3601.72,0.0,28.34,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4029,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4454.94,4454.94,3545.03,3630.07,0.0,85.04,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4030,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4454.94,4511.63,3545.03,3630.07,56.69,85.04,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4031,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4511.63,4511.63,3545.03,3630.07,0.0,85.04,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4032,S,ml,2,8.5038,black,"rgb(0,1,0.5)",3942.72,3985.24,1735.42,1735.42,42.52,0.0,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4033,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4006.5,4006.5,1692.9,1777.94,0.0,85.04,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4034,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4006.5,4063.2,1735.42,1735.42,56.7,0.0,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4035,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4063.2,4063.2,1692.9,1777.94,0.0,85.04,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4036,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4084.45,4084.45,1721.25,1777.94,0.0,56.69,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4037,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4084.45,4085.59,1713.88,1721.25,1.14,7.37,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4038,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4085.59,4088.42,1707.07,1713.88,2.83,6.81,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4039,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4088.42,4092.96,1701.41,1707.07,4.54,5.66,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4040,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4092.96,4098.63,1696.87,1701.41,5.67,4.54,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4041,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4098.63,4105.71,1694.04,1696.87,7.08,2.83,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4042,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4105.71,4112.8,1692.9,1694.04,7.09,1.14,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4043,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4112.8,4120.17,1692.9,1694.04,7.37,1.14,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4044,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4120.17,4126.97,1694.04,1696.87,6.8,2.83,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4045,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4126.97,4132.93,1696.87,1701.41,5.96,4.54,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4046,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4132.93,4137.46,1701.41,1707.07,4.53,5.66,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4047,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4137.46,4140.3,1707.07,1713.88,2.84,6.81,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4048,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4140.3,4141.15,1713.88,1721.25,0.85,7.37,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4049,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4141.15,4141.15,1721.25,1777.94,0.0,56.69,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4050,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4218.25,4219.1,1763.77,1767.45,0.85,3.68,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4051,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4215.41,4218.25,1767.45,1770.86,2.84,3.41,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4052,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4210.88,4215.41,1770.86,1773.97,4.53,3.11,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4053,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4204.93,4210.88,1773.97,1776.24,5.95,2.27,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4054,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4198.12,4204.93,1776.24,1777.66,6.81,1.42,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4055,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4190.75,4198.12,1777.66,1777.94,7.37,0.28,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4056,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4183.66,4190.75,1777.66,1777.94,7.09,0.28,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4057,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4176.58,4183.66,1776.24,1777.66,7.08,1.42,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4058,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4170.91,4176.58,1773.97,1776.24,5.67,2.27,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4059,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4166.38,4170.91,1770.86,1773.97,4.53,3.11,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4060,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4163.54,4166.38,1767.45,1770.86,2.84,3.41,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4061,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4162.41,4163.54,1763.77,1767.45,1.13,3.68,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4062,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4162.41,4162.41,1749.59,1763.77,0.0,14.18,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4063,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4162.41,4163.54,1745.91,1749.59,1.13,3.68,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4064,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4163.54,4166.38,1742.51,1745.91,2.84,3.4,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4065,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4166.38,4170.91,1739.67,1742.51,4.53,2.84,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4066,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4170.91,4176.58,1737.41,1739.67,5.67,2.26,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4067,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4176.58,4183.66,1735.99,1737.41,7.08,1.42,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4068,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4183.66,4190.75,1735.42,1735.99,7.09,0.57,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4069,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4190.75,4198.12,1735.14,1735.42,7.37,0.28,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4070,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4198.12,4204.93,1733.72,1735.14,6.81,1.42,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_4071,S,ml,2,8.5038,black,"rgb(0,1,0.5)",4204.93,4210.88,1731.45,1733.72,5.95,2.27,tick_text_or_minor_path,False,False,False,False
