accepted,adaptive_node_count,adaptive_topology_steps,base_topology_steps,boundary_polynomial_passed,boundary_projective_passed,boundary_reciprocal_passed,collision_projective_passed,collision_reciprocal_passed,component_id,decay_cosine,dynamic_delta,dynamic_multiplier,epsilon_id,evaluation_elapsed_seconds,family,inserted_node_count,job_id,maximum_boundary_polynomial_residual,maximum_boundary_projective_step,maximum_boundary_reciprocal_residual,maximum_pair_projective_step,maximum_reciprocal_product_residual,minimum_alternate_branch_separation,projective_step_ratio_from_previous,refinement_depth,soft_cosine,state_cache_hit,state_stable_from_previous,state_u,state_v,step_ratio_passed,valid_for_full_MTS_claim,valid_for_local_GR_claim,valid_for_numeric_UV_claim
False,4097,4096,4096,True,True,True,False,True,MC07,-0.995,2,1.0,E020,2.163303400040604,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.1638864800152146,4.60137554346983e-12,2.7028890185806578e-06,0.5199583787699579,0,-0.4560416666666667,False,True,-1,1,True,False,False,False
False,8193,8192,8192,True,True,True,False,True,MC07,-0.995,2,1.0,E020,4.944897799985483,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.08331964446310972,4.60137554346983e-12,1.964122190923944e-06,0.5083985235107535,0,-0.4560416666666667,False,True,-1,1,True,False,False,False
True,16385,16384,16384,True,True,True,True,True,MC07,-0.995,2,1.0,E020,9.490846200031228,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.041702575805823705,4.60137554346983e-12,1.6050649748993147e-06,0.5005131271808028,0,-0.4560416666666667,False,True,-1,1,True,False,False,False
False,2049,2048,2048,True,True,True,False,True,MC07,-0.995,2,1.0,E020,1.1276703000767156,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.3006876648362243,6.733476198018415e-13,9.393802489913911e-06,,0,-0.373125,False,False,-1,1,False,False,False,False
False,4097,4096,4096,True,True,True,False,True,MC07,-0.995,2,1.0,E020,2.420932999928482,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.15823457163903515,7.48758849847973e-13,2.510297174459518e-06,0.5262423110213745,0,-0.373125,False,True,-1,1,True,False,False,False
False,8193,8192,8192,True,True,True,False,True,MC07,-0.995,2,1.0,E020,4.874248799984343,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.07967503999852103,9.012448685293434e-13,2.510297174459518e-06,0.5035248566304196,0,-0.373125,False,True,-1,1,True,False,False,False
True,16385,16384,16384,True,True,True,True,True,MC07,-0.995,2,1.0,E020,9.517295300029218,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.040047033995798835,7.70887288763898e-12,1.6226291682677919e-06,0.5026296064180477,0,-0.373125,False,True,-1,1,True,False,False,False
False,2049,2048,2048,True,True,True,False,True,MC07,-0.995,2,1.0,E020,1.2454013000242412,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.2895173691187343,3.916485891324997e-13,2.191374673484697e-05,,0,-0.29020833333333335,False,False,-1,1,False,False,False,False
False,4097,4096,4096,True,True,True,False,True,MC07,-0.995,2,1.0,E020,2.302268599974923,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.1535338021960004,5.910504524230185e-12,2.0931685931022983e-06,0.5303094686973149,0,-0.29020833333333335,False,True,-1,1,True,False,False,False
False,8193,8192,8192,True,True,True,False,True,MC07,-0.995,2,1.0,E020,4.671585200005211,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.07720091347920008,5.910504524230185e-12,2.0931685931022983e-06,0.502826819729546,0,-0.29020833333333335,False,True,-1,1,True,False,False,False
True,16385,16384,16384,True,True,True,True,True,MC07,-0.995,2,1.0,E020,9.467914400040172,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.03881007811986152,5.910504524230185e-12,1.8474393797092898e-06,0.5027152707243284,0,-0.29020833333333335,False,True,-1,1,True,False,False,False
False,2049,2048,2048,True,True,True,False,True,MC07,-0.995,2,1.0,E020,1.2490437000524253,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.2814807518336283,8.65059311368903e-13,3.848787282024541e-06,,0,-0.2072916666666667,False,False,-1,1,False,False,False,False
False,4097,4096,4096,True,True,True,False,True,MC07,-0.995,2,1.0,E020,2.6753133999882266,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.14997917334528457,1.592596345424112e-12,3.848787282024541e-06,0.532822128576419,0,-0.2072916666666667,False,True,-1,1,True,False,False,False
False,8193,8192,8192,True,True,True,False,True,MC07,-0.995,2,1.0,E020,4.768608899903484,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.07572270761201388,4.0366627320805754e-12,1.8747794616357577e-06,0.5048881516214507,0,-0.2072916666666667,False,True,-1,1,True,False,False,False
True,16385,16384,16384,True,True,True,True,True,MC07,-0.995,2,1.0,E020,9.48917239997536,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.03797487496527279,4.135730002711438e-12,1.8747794616357577e-06,0.501499169309258,0,-0.2072916666666667,False,True,-1,1,True,False,False,False
False,2049,2048,2048,True,True,True,False,True,MC07,-0.995,2,1.0,E020,1.223333999980241,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.2763721637442683,5.127769987289614e-12,1.8335114076281394e-06,,0,-0.12437500000000001,False,False,-1,1,False,False,False,False
False,4097,4096,4096,True,True,True,False,True,MC07,-0.995,2,1.0,E020,2.429930599988438,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.14763235718898135,5.127769987289614e-12,1.8335114076281394e-06,0.5341795468431763,0,-0.12437500000000001,False,True,-1,1,True,False,False,False
False,8193,8192,8192,True,True,True,False,True,MC07,-0.995,2,1.0,E020,4.733757199952379,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.07471274918977779,5.127769987289614e-12,1.8335114076281394e-06,0.5060729951912875,0,-0.12437500000000001,False,True,-1,1,True,False,False,False
True,16385,16384,16384,True,True,True,True,True,MC07,-0.995,2,1.0,E020,9.876260000048205,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.0374148292172945,5.231060070049236e-12,1.8335114076281394e-06,0.5007823915334333,0,-0.12437500000000001,False,True,-1,1,True,False,False,False
False,2049,2048,2048,True,True,True,False,True,MC07,-0.995,2,1.0,E020,1.1650244999909773,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.2740305569811275,1.5788768314869824e-12,3.993908389654619e-06,,0,-0.04145833333333332,False,False,-1,1,False,False,False,False
False,4097,4096,4096,True,True,True,False,True,MC07,-0.995,2,1.0,E020,2.33543620002456,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.1464980043209171,2.09214209854488e-12,3.993908389654619e-06,0.534604629260402,0,-0.04145833333333332,False,True,-1,1,True,False,False,False
False,8193,8192,8192,True,True,True,False,True,MC07,-0.995,2,1.0,E020,4.798769000102766,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.07420411655548145,2.09214209854488e-12,2.024487178312625e-06,0.5065196409975021,0,-0.04145833333333332,False,True,-1,1,True,False,False,False
True,16385,16384,16384,True,True,True,True,True,MC07,-0.995,2,1.0,E020,9.933072500047274,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.03713901568519609,3.055967252957528e-12,2.024487178312625e-06,0.5004980506361495,0,-0.04145833333333332,False,True,-1,1,True,False,False,False
False,2049,2048,2048,True,True,True,False,True,MC07,-0.995,2,1.0,E020,1.3572435000678524,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.27435787306214343,1.5894019640032774e-12,0.00045381500934032164,,0,0.04145833333333332,False,False,-1,1,False,False,False,False
False,4097,4096,4096,True,True,True,False,True,MC07,-0.995,2,1.0,E020,2.603357799933292,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.1465594450595849,1.5894019640032774e-12,2.4164207668005897e-06,0.5341907758061255,0,0.04145833333333332,False,True,-1,1,True,False,False,False
False,8193,8192,8192,True,True,True,False,True,MC07,-0.995,2,1.0,E020,4.605679600033909,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.07420149279935118,2.2654563629697407e-12,2.4164207668005897e-06,0.5062893951951304,0,0.04145833333333332,False,True,-1,1,True,False,False,False
True,16385,16384,16384,True,True,True,True,True,MC07,-0.995,2,1.0,E020,8.462385099963285,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.037146399425956995,5.496109122039845e-12,2.0416624252393828e-06,0.5006152575178623,0,0.04145833333333332,False,True,-1,1,True,False,False,False
False,2049,2048,2048,True,True,True,False,True,MC07,-0.995,2,1.0,E020,1.0223426000447944,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.2773220335827972,1.2554782467703099e-12,7.558522921774675e-05,,0,0.12437500000000001,False,False,-1,1,False,False,False,False
False,4097,4096,4096,True,True,True,False,True,MC07,-0.995,2,1.0,E020,2.1177110999124125,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.14779101408323306,2.4324160664157648e-12,7.558522921774675e-05,0.5329220046957018,0,0.12437500000000001,False,True,-1,1,True,False,False,False
False,8193,8192,8192,True,True,True,False,True,MC07,-0.995,2,1.0,E020,4.158846899983473,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.07468998366959764,4.7133538801374674e-12,2.9363134338277795e-06,0.5053756761391033,0,0.12437500000000001,False,True,-1,1,True,False,False,False
True,16385,16384,16384,True,True,True,True,True,MC07,-0.995,2,1.0,E020,8.398337499937043,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.03742985533858402,4.7133538801374674e-12,1.9399624480651993e-06,0.5011362099657245,0,0.12437500000000001,False,True,-1,1,True,False,False,False
False,2049,2048,2048,True,True,True,False,True,MC07,-0.995,2,1.0,E020,1.112546500051394,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.28295033143522325,4.1971430204203473e-13,3.5207234851168075e-06,,0,0.20729166666666665,False,False,-1,1,False,False,False,False
False,4097,4096,4096,True,True,True,False,True,MC07,-0.995,2,1.0,E020,2.176401300006546,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.15015384087839204,1.550760876994817e-12,3.5207234851168075e-06,0.5306720798550019,0,0.20729166666666665,False,True,-1,1,True,False,False,False
False,8193,8192,8192,True,True,True,False,True,MC07,-0.995,2,1.0,E020,4.579301199992187,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.07563313211122148,1.550760876994817e-12,2.456091266082096e-06,0.5037042786835931,0,0.20729166666666665,False,True,-1,1,True,False,False,False
True,16385,16384,16384,True,True,True,True,True,MC07,-0.995,2,1.0,E020,8.515321500017308,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.037975077010443205,3.0525679260294968e-12,2.0785120888271267e-06,0.5020957872615849,0,0.20729166666666665,False,True,-1,1,True,False,False,False
False,2049,2048,2048,True,True,True,False,True,MC07,-0.995,2,1.0,E020,1.0735870000207797,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.29131199402148905,2.78841628875419e-13,2.0933704989898754e-06,,0,0.2902083333333333,False,False,-1,1,False,False,False,False
False,4097,4096,4096,True,True,True,False,True,MC07,-0.995,2,1.0,E020,1.894524399889633,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.15357468019978576,7.226233970879598e-13,2.0933704989898754e-06,0.5271828258072241,0,0.2902083333333333,False,True,-1,1,True,False,False,False
False,8193,8192,8192,True,True,True,False,True,MC07,-0.995,2,1.0,E020,4.172755100065842,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.07707415929814732,7.226233970879598e-13,2.0933704989898754e-06,0.5018676203517488,0,0.2902083333333333,False,True,-1,1,True,False,False,False
True,16385,16384,16384,True,True,True,True,True,MC07,-0.995,2,1.0,E020,7.977328700013459,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.038783094406250926,1.7994381730060739e-12,2.0933704989898754e-06,0.5031919226809287,0,0.2902083333333333,False,True,-1,1,True,False,False,False
False,2049,2048,2048,True,True,True,False,True,MC07,-0.995,2,1.0,E020,1.1709064000751823,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.3024816091301678,9.578069307480865e-13,4.8310486850603395e-06,,0,0.37312500000000004,False,False,-1,1,False,False,False,False
False,4097,4096,4096,True,True,True,False,True,MC07,-0.995,2,1.0,E020,2.2503821999998763,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.157900398410094,2.81214863908964e-12,4.706952398404438e-06,0.5220165247869475,0,0.37312500000000004,False,True,-1,1,True,False,False,False
False,8193,8192,8192,True,True,True,False,True,MC07,-0.995,2,1.0,E020,4.042686800006777,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.07986133125043307,2.81214863908964e-12,1.9231623176761297e-06,0.5057702960509302,0,0.37312500000000004,False,True,-1,1,True,False,False,False
True,16385,16384,16384,True,True,True,True,True,MC07,-0.995,2,1.0,E020,7.412001500022598,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.04005027136528697,2.81214863908964e-12,1.9231623176761297e-06,0.5014976677473028,0,0.37312500000000004,False,True,-1,1,True,False,False,False
False,2049,2048,2048,True,True,True,False,True,MC07,-0.995,2,1.0,E020,0.8650775999994949,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.3164643781479353,1.348319101843704e-12,8.150109260538894e-06,,0,0.4560416666666667,False,False,-1,1,False,False,False,False
False,4097,4096,4096,True,True,True,False,True,MC07,-0.995,2,1.0,E020,1.843054399942048,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.1628117147689769,5.493574147629282e-12,1.9815446851527948e-06,0.5144709041877329,0,0.4560416666666667,False,True,-1,1,True,False,False,False
False,8193,8192,8192,True,True,True,False,True,MC07,-0.995,2,1.0,E020,3.5578805999830365,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.08323089070352457,5.493574147629282e-12,1.9815446851527948e-06,0.511209471760836,0,0.4560416666666667,False,True,-1,1,True,False,False,False
True,16385,16384,16384,True,True,True,True,True,MC07,-0.995,2,1.0,E020,7.4006416000192985,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.04176603029763362,5.493574147629282e-12,1.9815446851527948e-06,0.5018092434743697,0,0.4560416666666667,False,True,-1,1,True,False,False,False
False,2049,2048,2048,True,True,True,False,True,MC07,-0.995,2,1.0,E020,1.2270701000234112,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.33304423079284773,5.547006294902861e-13,3.796308443358801e-05,,0,0.5389583333333333,False,False,-1,1,False,False,False,False
False,4097,4096,4096,True,True,True,False,True,MC07,-0.995,2,1.0,E020,2.027852199971676,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.17026235070536908,1.1395782975962068e-12,3.3856044197594077e-06,0.5112304461783985,0,0.5389583333333333,False,True,-1,1,True,False,False,False
False,8193,8192,8192,True,True,True,False,True,MC07,-0.995,2,1.0,E020,4.579596499912441,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.08766328512631888,5.123889851456585e-12,2.212280639404399e-06,0.5148718126065113,0,0.5389583333333333,False,True,-1,1,True,False,False,False
True,16385,16384,16384,True,True,True,True,True,MC07,-0.995,2,1.0,E020,7.501386699965224,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.0441259458566218,5.123889851456585e-12,1.9815764126870905e-06,0.503357201284874,0,0.5389583333333333,False,True,-1,1,True,False,False,False
False,2049,2048,2048,True,True,True,False,True,MC07,-0.995,2,1.0,E020,0.9504657000070438,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.3514740197672742,3.1632612849439165e-12,2.508320309614658e-06,,0,0.621875,False,False,-1,1,False,False,False,False
False,4097,4096,4096,True,True,True,False,True,MC07,-0.995,2,1.0,E020,1.872012099949643,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.18601651161368776,3.1632612849439165e-12,2.508320309614658e-06,0.5292468323458364,0,0.621875,False,True,-1,1,True,False,False,False
False,8193,8192,8192,True,True,True,False,True,MC07,-0.995,2,1.0,E020,3.5687705000163987,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.09463108406398599,3.1632612849439165e-12,2.508320309614658e-06,0.5087241086453247,0,0.621875,False,True,-1,1,True,False,False,False
True,16385,16384,16384,True,True,True,True,True,MC07,-0.995,2,1.0,E020,7.569529400090687,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.04748121913770018,3.1632612849439165e-12,1.7259574299911458e-06,0.5017507683373379,0,0.621875,False,True,-1,1,True,False,False,False
False,2049,2048,2048,True,True,True,False,True,MC07,-0.995,2,1.0,E020,0.9926400000695139,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.3698213906085708,3.4600699380602902e-12,2.085127988690695e-06,,0,0.7047916666666666,False,False,-1,1,False,False,False,False
False,4097,4096,4096,True,True,True,False,True,MC07,-0.995,2,1.0,E020,1.7124199999962002,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.20533590159784437,3.4600699380602902e-12,2.085127988690695e-06,0.5552299212869966,0,0.7047916666666666,False,True,-1,1,True,False,False,False
False,8193,8192,8192,True,True,True,False,True,MC07,-0.995,2,1.0,E020,4.286125899991021,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.104102487633053,3.4600699380602902e-12,2.085127988690695e-06,0.5069862933026704,0,0.7047916666666666,False,True,-1,1,True,False,False,False
False,16385,16384,16384,True,True,True,False,True,MC07,-0.995,2,1.0,E020,7.512479500030167,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.05246993670862878,3.4600699380602902e-12,1.6552800411785715e-06,0.5040219297504025,0,0.7047916666666666,False,True,-1,1,True,False,False,False
True,32769,32768,32768,True,True,True,True,True,MC07,-0.995,2,1.0,E020,14.579993700026534,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.026259799371949406,3.4600699380602902e-12,1.6516354733826408e-06,0.5004732427594282,0,0.7047916666666666,False,True,-1,1,True,False,False,False
False,2049,2048,2048,True,True,True,False,True,MC07,-0.995,2,1.0,E020,0.8819106000009924,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.3834176514651777,3.9332298313688505e-13,8.994695581993289e-06,,0,0.7877083333333333,False,False,-1,1,False,False,False,False
False,4097,4096,4096,True,True,True,False,True,MC07,-0.995,2,1.0,E020,1.7763634000439197,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.22723541219626178,4.1176324501146034e-13,2.881245682029695e-06,0.5926576706312633,0,0.7877083333333333,False,True,-1,1,True,False,False,False
False,8193,8192,8192,True,True,True,False,True,MC07,-0.995,2,1.0,E020,3.612537599983625,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.11959560200278381,2.3523161660464953e-12,1.5667373290242797e-06,0.5263070612404807,0,0.7877083333333333,False,True,-1,1,True,False,False,False
False,16385,16384,16384,True,True,True,False,True,MC07,-0.995,2,1.0,E020,7.4529866999946535,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.06047741103151835,3.9810437402836816e-12,1.5667373290242797e-06,0.5056825670739182,0,0.7877083333333333,False,True,-1,1,True,False,False,False
True,32769,32768,32768,True,True,True,True,True,MC07,-0.995,2,1.0,E020,14.215962399961427,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.030286231700106313,3.9810437402836816e-12,1.414054104444828e-06,0.5007858501800345,0,0.7877083333333333,False,True,-1,1,True,False,False,False
False,2049,2048,2048,True,True,True,False,True,MC07,-0.995,2,1.0,E020,0.8529116000281647,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.4672078758851133,9.254215470607684e-13,5.187509141635196e-06,,0,0.870625,False,False,-1,1,False,False,False,False
False,4097,4096,4096,True,True,True,False,True,MC07,-0.995,2,1.0,E020,1.7893787000793964,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.2860126647287668,7.023221669666618e-12,1.1573248751287967e-06,0.6121743221621064,0,0.870625,False,True,-1,1,True,False,False,False
False,8193,8192,8192,True,True,True,False,True,MC07,-0.995,2,1.0,E020,3.5041498000500724,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.15055439163677387,7.023221669666618e-12,1.1573248751287967e-06,0.5263906470000148,0,0.870625,False,True,-1,1,True,False,False,False
False,16385,16384,16384,True,True,True,False,True,MC07,-0.995,2,1.0,E020,7.6533923000097275,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.075542189447226,7.023221669666618e-12,1.1573248751287967e-06,0.5017601188909746,0,0.870625,False,True,-1,1,True,False,False,False
True,32769,32768,32768,True,True,True,True,True,MC07,-0.995,2,1.0,E020,14.329370100051165,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.038007608341387784,7.023221669666618e-12,1.1573248751287967e-06,0.5031308811606527,0,0.870625,False,True,-1,1,True,False,False,False
False,2049,2048,2048,True,True,True,False,True,MC07,-0.995,2,1.0,E020,0.9220351999392733,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.6837943591553283,1.7335373030708734e-12,1.93373085869633e-06,,0,0.9535416666666666,False,False,-1,1,False,False,False,False
False,4097,4096,4096,True,True,True,False,True,MC07,-0.995,2,1.0,E020,1.7605421000625938,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.44431532907241017,1.7335373030708734e-12,1.6293758871398895e-06,0.649779166972451,0,0.9535416666666666,False,True,-1,1,True,False,False,False
False,8193,8192,8192,True,True,True,False,True,MC07,-0.995,2,1.0,E020,4.109706599963829,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.24109801060749494,1.7335373030708734e-12,7.372631459612697e-07,0.5426281625503026,0,0.9535416666666666,False,True,-1,1,True,False,False,False
False,16385,16384,16384,True,True,True,False,True,MC07,-0.995,2,1.0,E020,8.544622499961406,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.12526418863002134,7.1004932397130006e-12,7.372631459612697e-07,0.5195571224930186,0,0.9535416666666666,False,True,-1,1,True,False,False,False
False,32769,32768,32768,True,True,True,False,True,MC07,-0.995,2,1.0,E020,15.983461300027557,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.06277105029957572,1.3853696027683818e-11,7.372631459612697e-07,0.5011093033538537,0,0.9535416666666666,False,True,-1,1,True,False,False,False
True,65537,65536,65536,True,True,True,True,True,MC07,-0.995,2,1.0,E020,32.57872639992274,direct:g1:plus/direct:g2:minus,0,Y00_E020_MC07,0.0,0.0,0.0,0.03153009481012619,1.3853696027683818e-11,7.185965245102016e-07,0.5023031263559933,0,0.9535416666666666,False,True,-1,1,True,False,False,False
False,2049,2048,2048,True,True,True,False,True,MC12,-0.995,0,0.0,E040,0.8973476000828668,direct:g2:minus/direct:g3:plus,0,Y00_E040_MC12,0.0,0.0,0.0,0.9137386258801844,1.9984014444286793e-15,1.0,,0,-0.995,False,False,0,0,False,False,False,False
False,4097,4096,4096,True,True,True,False,True,MC12,-0.995,0,0.0,E040,1.6344591000815853,direct:g2:minus/direct:g3:plus,0,Y00_E040_MC12,0.0,0.0,0.0,0.7373217206417755,1.9984014444286793e-15,1.0,0.8069284801564885,0,-0.995,False,True,0,0,False,False,False,False
False,8193,8192,8192,True,True,True,False,True,MC12,-0.995,0,0.0,E040,3.007855899981223,direct:g2:minus/direct:g3:plus,0,Y00_E040_MC12,0.0,0.0,0.0,0.4629386973926365,1.998401445979643e-15,1.0,0.6278652648258998,0,-0.995,False,True,0,0,True,False,False,False
False,16385,16384,16384,True,True,True,False,True,MC12,-0.995,0,0.0,E040,6.487302199937403,direct:g2:minus/direct:g3:plus,0,Y00_E040_MC12,0.0,0.0,0.0,0.24624103370456263,2.220446051897291e-15,1.0,0.5319085120588135,0,-0.995,False,True,0,0,True,False,False,False
False,32769,32768,32768,True,True,True,False,True,MC12,-0.995,0,0.0,E040,12.139651499921456,direct:g2:minus/direct:g3:plus,0,Y00_E040_MC12,0.0,0.0,0.0,0.12419166789418962,2.220446051897291e-15,1.0,0.5043500103365934,0,-0.995,False,True,0,0,True,False,False,False
False,65537,65536,65536,True,True,True,False,True,MC12,-0.995,0,0.0,E040,24.992752199992537,direct:g2:minus/direct:g3:plus,0,Y00_E040_MC12,0.0,0.0,0.0,0.062462846504295726,2.220446051897291e-15,1.0,0.5029552107917064,0,-0.995,False,True,0,0,True,False,False,False
True,131073,131072,131072,True,True,True,True,True,MC12,-0.995,0,0.0,E040,50.07738510007039,direct:g2:minus/direct:g3:plus,0,Y00_E040_MC12,0.0,0.0,0.0,0.03127592303106775,2.220446051897291e-15,1.0,0.5007124199649919,0,-0.995,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,False,True,MC12,-0.995,0,0.0,E040,0.6937595000490546,direct:g2:minus/direct:g3:plus,0,Y00_E040_MC12,0.0,0.0,0.0,0.4576323255717778,2.2204460497569614e-15,1.0,,0,-0.9120833333333334,False,False,0,0,False,False,False,False
False,4097,4096,4096,True,True,True,False,True,MC12,-0.995,0,0.0,E040,1.5436187000013888,direct:g2:minus/direct:g3:plus,0,Y00_E040_MC12,0.0,0.0,0.0,0.24202437660810516,2.2204460497569614e-15,1.0,0.5288620647715687,0,-0.9120833333333334,False,True,0,0,True,False,False,False
False,8193,8192,8192,True,True,True,False,True,MC12,-0.995,0,0.0,E040,3.0352406000019982,direct:g2:minus/direct:g3:plus,0,Y00_E040_MC12,0.0,0.0,0.0,0.1219405396381118,2.2204460497569614e-15,1.0,0.5038357761605247,0,-0.9120833333333334,False,True,0,0,True,False,False,False
False,16385,16384,16384,True,True,True,False,True,MC12,-0.995,0,0.0,E040,6.2480465999105945,direct:g2:minus/direct:g3:plus,0,Y00_E040_MC12,0.0,0.0,0.0,0.06131005560158383,2.2204460497569614e-15,1.0,0.5027864874432763,0,-0.9120833333333334,False,True,0,0,True,False,False,False
